Timestamp                  	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 raw R (Ohm)	RTD1 raw R (Ohm)
7:15:50.503 PM 10/14/2022 	 3.988846 	 297.647000 	 44.546000 	 -78.817970 	 4.007780 	 297.647000 	 44.546000 	 -78.817970 	 101.997440 	 109.109998
7:15:55.503 PM 10/14/2022 	 3.992779 	 297.647000 	 44.546000 	 -79.455222 	 4.019778 	 297.647000 	 44.546000 	 -79.455222 	 101.994224 	 109.109641
7:16:00.754 PM 10/14/2022 	 3.996005 	 297.647000 	 44.546000 	 -79.064277 	 4.017639 	 297.647000 	 44.546000 	 -79.064277 	 101.990591 	 109.109104
7:16:06.003 PM 10/14/2022 	 3.985178 	 297.647000 	 44.546000 	 -79.177212 	 4.016487 	 297.647000 	 44.546000 	 -79.177212 	 101.988208 	 109.109045
7:16:11.254 PM 10/14/2022 	 4.003019 	 297.647000 	 44.546000 	 -79.082118 	 4.012046 	 297.647000 	 44.546000 	 -79.082118 	 101.985290 	 109.108747
7:16:16.503 PM 10/14/2022 	 3.999054 	 297.647000 	 44.546000 	 -78.001989 	 4.013833 	 297.647000 	 44.546000 	 -78.001989 	 101.982133 	 109.108151
7:16:21.753 PM 10/14/2022 	 3.995400 	 297.647000 	 44.546000 	 -80.028228 	 4.015640 	 297.647000 	 44.546000 	 -80.028228 	 101.978917 	 109.107794
7:16:27.003 PM 10/14/2022 	 3.987421 	 297.647000 	 44.546000 	 -80.282172 	 4.025275 	 297.647000 	 44.546000 	 -80.282172 	 101.975284 	 109.106900
7:16:32.003 PM 10/14/2022 	 3.995363 	 297.647000 	 44.546000 	 -78.786444 	 4.021093 	 297.647000 	 44.546000 	 -78.786444 	 101.972961 	 109.107377
7:16:37.003 PM 10/14/2022 	 4.002059 	 297.647000 	 44.546000 	 -79.437379 	 4.024251 	 297.647000 	 44.546000 	 -79.437379 	 101.970162 	 109.106662
7:16:42.254 PM 10/14/2022 	 3.996002 	 297.647000 	 44.546000 	 -78.871143 	 4.021090 	 297.647000 	 44.546000 	 -78.871143 	 101.966588 	 109.106364
7:16:47.503 PM 10/14/2022 	 3.999092 	 297.647000 	 44.546000 	 -80.064255 	 4.013562 	 297.647000 	 44.546000 	 -80.064255 	 101.964206 	 109.105947
7:16:52.753 PM 10/14/2022 	 3.992808 	 297.647000 	 44.546000 	 -78.916001 	 4.015072 	 297.647000 	 44.546000 	 -78.916001 	 101.960930 	 109.105650
7:16:58.003 PM 10/14/2022 	 3.997588 	 297.647000 	 44.546000 	 -78.866113 	 4.015646 	 297.647000 	 44.546000 	 -78.866113 	 101.957654 	 109.105173
7:17:03.253 PM 10/14/2022 	 3.995883 	 297.647000 	 44.546000 	 -79.161611 	 4.013291 	 297.647000 	 44.546000 	 -79.161611 	 101.954676 	 109.105114
7:17:08.503 PM 10/14/2022 	 3.993579 	 297.647000 	 44.546000 	 -80.311607 	 4.023663 	 297.647000 	 44.546000 	 -80.311607 	 101.951698 	 109.104220
7:17:13.753 PM 10/14/2022 	 3.989015 	 297.647000 	 44.546000 	 -79.468024 	 4.014097 	 297.647000 	 44.546000 	 -79.468024 	 101.948899 	 109.103684
7:17:18.753 PM 10/14/2022 	 3.996232 	 297.647000 	 44.546000 	 -78.836485 	 4.026611 	 297.647000 	 44.546000 	 -78.836485 	 101.945623 	 109.103624
7:17:24.003 PM 10/14/2022 	 3.988750 	 297.647000 	 44.546000 	 -79.396824 	 4.017851 	 297.647000 	 44.546000 	 -79.396824 	 101.942585 	 109.103446
7:17:29.254 PM 10/14/2022 	 3.990420 	 297.647000 	 44.546000 	 -79.956316 	 4.009185 	 297.647000 	 44.546000 	 -79.956316 	 101.939607 	 109.102850
7:17:34.503 PM 10/14/2022 	 4.005681 	 297.647000 	 44.546000 	 -79.841119 	 4.016385 	 297.647000 	 44.546000 	 -79.841119 	 101.936748 	 109.102612
7:17:39.503 PM 10/14/2022 	 3.996436 	 297.647000 	 44.546000 	 -78.377288 	 4.025275 	 297.647000 	 44.546000 	 -78.377288 	 101.933473 	 109.101659
7:17:44.753 PM 10/14/2022 	 3.995237 	 297.647000 	 44.546000 	 -78.141200 	 4.017371 	 297.647000 	 44.546000 	 -78.141200 	 101.930733 	 109.101778
7:17:50.004 PM 10/14/2022 	 4.004296 	 297.647000 	 44.546000 	 -80.460025 	 4.011333 	 297.647000 	 44.546000 	 -80.460025 	 101.928053 	 109.101123
7:17:55.254 PM 10/14/2022 	 4.004503 	 297.647000 	 44.546000 	 -80.177495 	 4.019571 	 297.647000 	 44.546000 	 -80.177495 	 101.924717 	 109.100587
7:18:00.504 PM 10/14/2022 	 3.996308 	 297.647000 	 44.546000 	 -80.021588 	 3.998936 	 297.647000 	 44.546000 	 -80.021588 	 101.921739 	 109.100587
7:18:05.753 PM 10/14/2022 	 3.991860 	 297.647000 	 44.546000 	 -79.903963 	 4.023110 	 297.647000 	 44.546000 	 -79.903963 	 101.918702 	 109.100348
7:18:11.003 PM 10/14/2022 	 3.995121 	 297.647000 	 44.546000 	 -78.575925 	 4.021832 	 297.647000 	 44.546000 	 -78.575925 	 101.915307 	 109.099872
7:18:16.253 PM 10/14/2022 	 3.993937 	 297.647000 	 44.546000 	 -79.540888 	 4.016690 	 297.647000 	 44.546000 	 -79.540888 	 101.912388 	 109.099276
7:18:21.503 PM 10/14/2022 	 3.993568 	 297.647000 	 44.546000 	 -79.023833 	 4.022566 	 297.647000 	 44.546000 	 -79.023833 	 101.910006 	 109.098680
7:18:26.753 PM 10/14/2022 	 3.993035 	 297.647000 	 44.546000 	 -79.607555 	 4.025231 	 297.647000 	 44.546000 	 -79.607555 	 101.906432 	 109.098502
7:18:32.004 PM 10/14/2022 	 3.995653 	 297.647000 	 44.546000 	 -79.069539 	 4.012445 	 297.647000 	 44.546000 	 -79.069539 	 101.903514 	 109.097906
7:18:37.253 PM 10/14/2022 	 3.992186 	 297.647000 	 44.546000 	 -79.945836 	 4.024405 	 297.647000 	 44.546000 	 -79.945836 	 101.900119 	 109.097370
7:18:42.504 PM 10/14/2022 	 3.995950 	 297.647000 	 44.546000 	 -80.990712 	 4.019752 	 297.647000 	 44.546000 	 -80.990712 	 101.897379 	 109.097489
7:18:47.753 PM 10/14/2022 	 3.997553 	 297.647000 	 44.546000 	 -78.550574 	 4.003025 	 297.647000 	 44.546000 	 -78.550574 	 101.894520 	 109.096953
7:18:53.003 PM 10/14/2022 	 4.002088 	 297.647000 	 44.546000 	 -78.690514 	 4.022734 	 297.647000 	 44.546000 	 -78.690514 	 101.891781 	 109.096357
7:18:58.253 PM 10/14/2022 	 4.001576 	 297.647000 	 44.546000 	 -80.449880 	 4.025290 	 297.647000 	 44.546000 	 -80.449880 	 101.888624 	 109.095583
7:19:03.503 PM 10/14/2022 	 3.999354 	 297.647000 	 44.546000 	 -80.020275 	 4.017767 	 297.647000 	 44.546000 	 -80.020275 	 101.885586 	 109.095404
7:19:08.754 PM 10/14/2022 	 3.987630 	 297.647000 	 44.546000 	 -78.367803 	 4.023733 	 297.647000 	 44.546000 	 -78.367803 	 101.882311 	 109.094809
7:19:14.004 PM 10/14/2022 	 4.004607 	 297.647000 	 44.546000 	 -79.478255 	 4.013731 	 297.647000 	 44.546000 	 -79.478255 	 101.879213 	 109.094511
7:19:19.254 PM 10/14/2022 	 3.993716 	 297.647000 	 44.546000 	 -80.030116 	 4.018978 	 297.647000 	 44.546000 	 -80.030116 	 101.876593 	 109.094213
7:19:24.504 PM 10/14/2022 	 3.995781 	 297.647000 	 44.546000 	 -78.721814 	 4.014519 	 297.647000 	 44.546000 	 -78.721814 	 101.873674 	 109.093677
7:19:29.753 PM 10/14/2022 	 3.994819 	 297.647000 	 44.546000 	 -78.897609 	 4.024111 	 297.647000 	 44.546000 	 -78.897609 	 101.870577 	 109.093200
7:19:35.003 PM 10/14/2022 	 3.988986 	 297.647000 	 44.546000 	 -79.421580 	 4.028042 	 297.647000 	 44.546000 	 -79.421580 	 101.867837 	 109.092128
7:19:40.253 PM 10/14/2022 	 3.999871 	 297.647000 	 44.546000 	 -78.736498 	 4.019170 	 297.647000 	 44.546000 	 -78.736498 	 101.864502 	 109.092664
7:19:45.503 PM 10/14/2022 	 3.992317 	 297.647000 	 44.546000 	 -79.630459 	 4.021239 	 297.647000 	 44.546000 	 -79.630459 	 101.861643 	 109.091950
7:19:50.753 PM 10/14/2022 	 3.995470 	 297.647000 	 44.546000 	 -78.410861 	 4.013964 	 297.647000 	 44.546000 	 -78.410861 	 101.858844 	 109.091711
7:19:56.003 PM 10/14/2022 	 4.003793 	 297.647000 	 44.546000 	 -79.439900 	 4.005941 	 297.647000 	 44.546000 	 -79.439900 	 101.856283 	 109.091413
7:20:01.254 PM 10/14/2022 	 3.997099 	 297.647000 	 44.546000 	 -80.427426 	 4.013917 	 297.647000 	 44.546000 	 -80.427426 	 101.852888 	 109.091294
7:20:06.504 PM 10/14/2022 	 3.988602 	 297.647000 	 44.546000 	 -80.349288 	 4.008938 	 297.647000 	 44.546000 	 -80.349288 	 101.850327 	 109.090341
7:20:11.754 PM 10/14/2022 	 3.993774 	 297.647000 	 44.546000 	 -79.412166 	 4.018742 	 297.647000 	 44.546000 	 -79.412166 	 101.847289 	 109.090520
7:20:17.003 PM 10/14/2022 	 3.992314 	 297.647000 	 44.546000 	 -79.927309 	 4.010215 	 297.647000 	 44.546000 	 -79.927309 	 101.844311 	 109.090163
7:20:22.253 PM 10/14/2022 	 4.004186 	 297.647000 	 44.546000 	 -79.133282 	 4.013236 	 297.647000 	 44.546000 	 -79.133282 	 101.840738 	 109.089627
7:20:27.504 PM 10/14/2022 	 4.006926 	 297.647000 	 44.546000 	 -79.469480 	 4.012578 	 297.647000 	 44.546000 	 -79.469480 	 101.837760 	 109.089329
7:20:32.753 PM 10/14/2022 	 3.997733 	 297.647000 	 44.546000 	 -78.625071 	 4.020418 	 297.647000 	 44.546000 	 -78.625071 	 101.835377 	 109.089150
7:20:38.003 PM 10/14/2022 	 3.992931 	 297.647000 	 44.546000 	 -79.961241 	 4.018931 	 297.647000 	 44.546000 	 -79.961241 	 101.831982 	 109.089031
7:20:43.253 PM 10/14/2022 	 3.991726 	 297.647000 	 44.546000 	 -79.758558 	 4.022510 	 297.647000 	 44.546000 	 -79.758558 	 101.829540 	 109.088793
7:20:48.503 PM 10/14/2022 	 3.990027 	 297.647000 	 44.546000 	 -78.975443 	 4.007448 	 297.647000 	 44.546000 	 -78.975443 	 101.826145 	 109.089031
7:20:53.754 PM 10/14/2022 	 4.007816 	 297.647000 	 44.546000 	 -79.674720 	 4.024824 	 297.647000 	 44.546000 	 -79.674720 	 101.823763 	 109.088971
7:20:58.754 PM 10/14/2022 	 3.990458 	 297.647000 	 44.546000 	 -78.540162 	 4.021765 	 297.647000 	 44.546000 	 -78.540162 	 101.820845 	 109.088257
7:21:04.254 PM 10/14/2022 	 3.998359 	 297.647000 	 44.546000 	 -79.501481 	 4.023634 	 297.647000 	 44.546000 	 -79.501481 	 101.817688 	 109.088435
7:21:09.504 PM 10/14/2022 	 3.991514 	 297.647000 	 44.546000 	 -79.405167 	 4.010282 	 297.647000 	 44.546000 	 -79.405167 	 101.815008 	 109.087303
7:21:14.753 PM 10/14/2022 	 3.994062 	 297.647000 	 44.546000 	 -80.767194 	 4.018154 	 297.647000 	 44.546000 	 -80.767194 	 101.811911 	 109.087601
7:21:20.003 PM 10/14/2022 	 4.000349 	 297.647000 	 44.546000 	 -79.392331 	 4.011496 	 297.647000 	 44.546000 	 -79.392331 	 101.808694 	 109.087244
7:21:25.253 PM 10/14/2022 	 3.999112 	 297.647000 	 44.546000 	 -79.457632 	 4.023747 	 297.647000 	 44.546000 	 -79.457632 	 101.806193 	 109.087125
7:21:30.503 PM 10/14/2022 	 3.990708 	 297.647000 	 44.546000 	 -79.824846 	 4.015867 	 297.647000 	 44.546000 	 -79.824846 	 101.802977 	 109.086827
7:21:35.753 PM 10/14/2022 	 3.994129 	 297.647000 	 44.546000 	 -80.289236 	 4.033636 	 297.647000 	 44.546000 	 -80.289236 	 101.800177 	 109.086529
7:21:41.003 PM 10/14/2022 	 3.984198 	 297.647000 	 44.546000 	 -78.953898 	 4.013018 	 297.647000 	 44.546000 	 -78.953898 	 101.797140 	 109.085636
7:21:46.254 PM 10/14/2022 	 4.002874 	 297.647000 	 44.546000 	 -79.790689 	 4.014685 	 297.647000 	 44.546000 	 -79.790689 	 101.794579 	 109.085874
7:21:51.504 PM 10/14/2022 	 3.996456 	 297.647000 	 44.546000 	 -80.806463 	 4.021585 	 297.647000 	 44.546000 	 -80.806463 	 101.791362 	 109.085755
7:21:56.753 PM 10/14/2022 	 3.991750 	 297.647000 	 44.546000 	 -78.769036 	 4.017045 	 297.647000 	 44.546000 	 -78.769036 	 101.788682 	 109.085040
7:22:02.003 PM 10/14/2022 	 3.995499 	 297.647000 	 44.546000 	 -79.259929 	 4.021469 	 297.647000 	 44.546000 	 -79.259929 	 101.785645 	 109.084802
7:22:07.253 PM 10/14/2022 	 3.988375 	 297.647000 	 44.546000 	 -79.051191 	 4.028493 	 297.647000 	 44.546000 	 -79.051191 	 101.782964 	 109.084683
7:22:12.503 PM 10/14/2022 	 3.991531 	 297.647000 	 44.546000 	 -78.361626 	 4.018497 	 297.647000 	 44.546000 	 -78.361626 	 101.779391 	 109.084206
7:22:17.753 PM 10/14/2022 	 4.003115 	 297.647000 	 44.546000 	 -80.013743 	 4.022176 	 297.647000 	 44.546000 	 -80.013743 	 101.777485 	 109.084087
7:22:23.003 PM 10/14/2022 	 3.998213 	 297.647000 	 44.546000 	 -79.658281 	 4.017112 	 297.647000 	 44.546000 	 -79.658281 	 101.774090 	 109.084027
7:22:28.253 PM 10/14/2022 	 4.002894 	 297.647000 	 44.546000 	 -79.278593 	 4.018928 	 297.647000 	 44.546000 	 -79.278593 	 101.771529 	 109.083730
7:22:33.504 PM 10/14/2022 	 3.995424 	 297.647000 	 44.546000 	 -79.778830 	 4.014624 	 297.647000 	 44.546000 	 -79.778830 	 101.768610 	 109.083134
7:22:38.753 PM 10/14/2022 	 4.000258 	 297.647000 	 44.546000 	 -79.377818 	 4.017656 	 297.647000 	 44.546000 	 -79.377818 	 101.765990 	 109.082776
7:22:44.003 PM 10/14/2022 	 3.993821 	 297.647000 	 44.546000 	 -79.374184 	 4.012148 	 297.647000 	 44.546000 	 -79.374184 	 101.762476 	 109.082538
7:22:49.503 PM 10/14/2022 	 4.000290 	 297.647000 	 44.546000 	 -80.245278 	 4.015171 	 297.647000 	 44.546000 	 -80.245278 	 101.759200 	 109.082776
7:22:54.753 PM 10/14/2022 	 3.994024 	 297.647000 	 44.546000 	 -78.913939 	 4.011944 	 297.647000 	 44.546000 	 -78.913939 	 101.756818 	 109.082360
7:23:00.003 PM 10/14/2022 	 4.003368 	 297.647000 	 44.546000 	 -79.761631 	 4.026163 	 297.647000 	 44.546000 	 -79.761631 	 101.754376 	 109.082062
7:23:05.253 PM 10/14/2022 	 3.998682 	 297.647000 	 44.546000 	 -77.981363 	 4.015468 	 297.647000 	 44.546000 	 -77.981363 	 101.751457 	 109.082479
7:23:10.503 PM 10/14/2022 	 3.990414 	 297.647000 	 44.546000 	 -79.261033 	 4.013280 	 297.647000 	 44.546000 	 -79.261033 	 101.748301 	 109.081466
7:23:15.753 PM 10/14/2022 	 3.988273 	 297.647000 	 44.546000 	 -80.644007 	 4.015183 	 297.647000 	 44.546000 	 -80.644007 	 101.745620 	 109.081466
7:23:21.003 PM 10/14/2022 	 3.990507 	 297.647000 	 44.546000 	 -79.770598 	 4.017368 	 297.647000 	 44.546000 	 -79.770598 	 101.742583 	 109.081049
7:23:26.504 PM 10/14/2022 	 4.002644 	 297.647000 	 44.546000 	 -79.136977 	 4.012398 	 297.647000 	 44.546000 	 -79.136977 	 101.739843 	 109.081347
7:23:32.004 PM 10/14/2022 	 3.989303 	 297.647000 	 44.546000 	 -79.198279 	 4.025031 	 297.647000 	 44.546000 	 -79.198279 	 101.737222 	 109.080692
7:23:37.253 PM 10/14/2022 	 3.996887 	 297.647000 	 44.546000 	 -79.464325 	 4.020537 	 297.647000 	 44.546000 	 -79.464325 	 101.734304 	 109.080811
7:23:42.753 PM 10/14/2022 	 3.993419 	 297.647000 	 44.546000 	 -79.668709 	 4.017173 	 297.647000 	 44.546000 	 -79.668709 	 101.731743 	 109.080811
7:23:48.253 PM 10/14/2022 	 3.999938 	 297.647000 	 44.546000 	 -79.997640 	 4.003339 	 297.647000 	 44.546000 	 -79.997640 	 101.728586 	 109.080513
7:23:53.753 PM 10/14/2022 	 4.003031 	 297.647000 	 44.546000 	 -79.672827 	 4.020761 	 297.647000 	 44.546000 	 -79.672827 	 101.725489 	 109.080573
7:23:59.003 PM 10/14/2022 	 3.994714 	 297.647000 	 44.546000 	 -78.214566 	 4.012960 	 297.647000 	 44.546000 	 -78.214566 	 101.722749 	 109.080394
7:24:04.504 PM 10/14/2022 	 3.996849 	 297.647000 	 44.546000 	 -80.088020 	 4.017560 	 297.647000 	 44.546000 	 -80.088020 	 101.719652 	 109.080275
7:24:10.003 PM 10/14/2022 	 3.987502 	 297.647000 	 44.546000 	 -79.393571 	 4.018850 	 297.647000 	 44.546000 	 -79.393571 	 101.717151 	 109.079977
7:24:15.253 PM 10/14/2022 	 3.990507 	 297.647000 	 44.546000 	 -78.146965 	 4.012430 	 297.647000 	 44.546000 	 -78.146965 	 101.714054 	 109.080156
7:24:20.753 PM 10/14/2022 	 3.992422 	 297.647000 	 44.546000 	 -78.948224 	 4.025534 	 297.647000 	 44.546000 	 -78.948224 	 101.711016 	 109.079500
7:24:26.253 PM 10/14/2022 	 3.984983 	 297.647000 	 44.546000 	 -78.279981 	 4.010876 	 297.647000 	 44.546000 	 -78.279981 	 101.708574 	 109.079620
7:24:31.753 PM 10/14/2022 	 3.981728 	 297.647000 	 44.546000 	 -79.614548 	 4.013195 	 297.647000 	 44.546000 	 -79.614548 	 101.705596 	 109.079620
7:24:37.253 PM 10/14/2022 	 3.988817 	 297.647000 	 44.546000 	 -80.087772 	 4.019516 	 297.647000 	 44.546000 	 -80.087772 	 101.702618 	 109.078964
7:24:42.504 PM 10/14/2022 	 3.996069 	 297.647000 	 44.546000 	 -80.253508 	 4.023663 	 297.647000 	 44.546000 	 -80.253508 	 101.700176 	 109.079441
7:24:48.003 PM 10/14/2022 	 3.982714 	 297.647000 	 44.546000 	 -80.189417 	 4.020881 	 297.647000 	 44.546000 	 -80.189417 	 101.697079 	 109.079083
7:24:53.503 PM 10/14/2022 	 3.996619 	 297.647000 	 44.546000 	 -80.850453 	 4.008391 	 297.647000 	 44.546000 	 -80.850453 	 101.694399 	 109.078905
7:24:59.003 PM 10/14/2022 	 4.002010 	 297.647000 	 44.546000 	 -79.904095 	 4.015325 	 297.647000 	 44.546000 	 -79.904095 	 101.691182 	 109.078845
7:25:04.503 PM 10/14/2022 	 3.997413 	 297.647000 	 44.546000 	 -79.528882 	 4.030760 	 297.647000 	 44.546000 	 -79.528882 	 101.688741 	 109.079203
7:25:10.003 PM 10/14/2022 	 3.984750 	 297.647000 	 44.546000 	 -79.117336 	 4.020715 	 297.647000 	 44.546000 	 -79.117336 	 101.685286 	 109.078607
7:25:15.503 PM 10/14/2022 	 3.973906 	 297.647000 	 44.546000 	 -80.127862 	 4.032157 	 297.647000 	 44.546000 	 -80.127862 	 101.683201 	 109.078488
7:25:21.003 PM 10/14/2022 	 4.000389 	 297.647000 	 44.546000 	 -78.526130 	 4.020409 	 297.647000 	 44.546000 	 -78.526130 	 101.679866 	 109.078666
7:25:26.503 PM 10/14/2022 	 3.995301 	 297.647000 	 44.546000 	 -79.682498 	 4.020977 	 297.647000 	 44.546000 	 -79.682498 	 101.676829 	 109.078547
7:25:32.003 PM 10/14/2022 	 3.993649 	 297.647000 	 44.546000 	 -80.923617 	 4.025322 	 297.647000 	 44.546000 	 -80.923617 	 101.673851 	 109.078428
7:25:37.504 PM 10/14/2022 	 3.998973 	 297.647000 	 44.546000 	 -78.850674 	 4.028342 	 297.647000 	 44.546000 	 -78.850674 	 101.671230 	 109.078428
7:25:43.003 PM 10/14/2022 	 3.986993 	 297.647000 	 44.546000 	 -79.670496 	 4.016778 	 297.647000 	 44.546000 	 -79.670496 	 101.668609 	 109.078309
7:25:48.503 PM 10/14/2022 	 3.999819 	 297.647000 	 44.546000 	 -79.562909 	 4.011054 	 297.647000 	 44.546000 	 -79.562909 	 101.665869 	 109.078369
7:25:54.003 PM 10/14/2022 	 3.994984 	 297.647000 	 44.546000 	 -79.548850 	 4.014263 	 297.647000 	 44.546000 	 -79.548850 	 101.662951 	 109.077952
7:25:59.503 PM 10/14/2022 	 4.000346 	 297.647000 	 44.546000 	 -78.594436 	 4.015349 	 297.647000 	 44.546000 	 -78.594436 	 101.659973 	 109.078071
7:26:05.003 PM 10/14/2022 	 3.988523 	 297.647000 	 44.546000 	 -80.116444 	 4.019359 	 297.647000 	 44.546000 	 -80.116444 	 101.656816 	 109.078130
7:26:10.503 PM 10/14/2022 	 3.984576 	 297.647000 	 44.546000 	 -78.927824 	 4.017194 	 297.647000 	 44.546000 	 -78.927824 	 101.654494 	 109.077833
7:26:16.003 PM 10/14/2022 	 3.991377 	 297.647000 	 44.546000 	 -81.852178 	 4.024699 	 297.647000 	 44.546000 	 -81.852178 	 101.651218 	 109.077833
7:26:21.504 PM 10/14/2022 	 3.999758 	 297.647000 	 44.546000 	 -79.293076 	 4.018858 	 297.647000 	 44.546000 	 -79.293076 	 101.648835 	 109.077416
7:26:27.003 PM 10/14/2022 	 3.995136 	 297.647000 	 44.546000 	 -80.059726 	 4.014336 	 297.647000 	 44.546000 	 -80.059726 	 101.646096 	 109.077416
7:26:32.503 PM 10/14/2022 	 3.995249 	 297.647000 	 44.546000 	 -79.502298 	 4.005775 	 297.647000 	 44.546000 	 -79.502298 	 101.642879 	 109.077535
7:26:38.003 PM 10/14/2022 	 4.000613 	 297.647000 	 44.546000 	 -80.990085 	 4.010812 	 297.647000 	 44.546000 	 -80.990085 	 101.640020 	 109.077296
7:26:43.504 PM 10/14/2022 	 3.990228 	 297.647000 	 44.546000 	 -79.262161 	 4.023491 	 297.647000 	 44.546000 	 -79.262161 	 101.637042 	 109.077118
7:26:49.003 PM 10/14/2022 	 3.989638 	 297.647000 	 44.546000 	 -79.519356 	 4.018352 	 297.647000 	 44.546000 	 -79.519356 	 101.634422 	 109.077177
7:26:54.503 PM 10/14/2022 	 3.999965 	 297.647000 	 44.546000 	 -80.093370 	 4.029791 	 297.647000 	 44.546000 	 -80.093370 	 101.631622 	 109.076224
7:27:00.003 PM 10/14/2022 	 3.983785 	 297.647000 	 44.546000 	 -79.282010 	 4.014941 	 297.647000 	 44.546000 	 -79.282010 	 101.628942 	 109.076165
7:27:05.503 PM 10/14/2022 	 4.003915 	 297.647000 	 44.546000 	 -79.373953 	 4.023948 	 297.647000 	 44.546000 	 -79.373953 	 101.625905 	 109.076224
7:27:11.003 PM 10/14/2022 	 3.999479 	 297.647000 	 44.546000 	 -79.652478 	 4.012852 	 297.647000 	 44.546000 	 -79.652478 	 101.623463 	 109.076105
7:27:16.504 PM 10/14/2022 	 3.985123 	 297.647000 	 44.546000 	 -79.864124 	 4.006677 	 297.647000 	 44.546000 	 -79.864124 	 101.620008 	 109.075569
7:27:22.004 PM 10/14/2022 	 3.998103 	 297.647000 	 44.546000 	 -79.069726 	 4.017511 	 297.647000 	 44.546000 	 -79.069726 	 101.617507 	 109.075748
7:27:27.503 PM 10/14/2022 	 3.985949 	 297.647000 	 44.546000 	 -78.910162 	 4.021052 	 297.647000 	 44.546000 	 -78.910162 	 101.615065 	 109.075688
7:27:33.003 PM 10/14/2022 	 3.993765 	 297.647000 	 44.546000 	 -79.468414 	 4.021643 	 297.647000 	 44.546000 	 -79.468414 	 101.611849 	 109.075510
7:27:38.504 PM 10/14/2022 	 3.997730 	 297.647000 	 44.546000 	 -80.237490 	 4.006991 	 297.647000 	 44.546000 	 -80.237490 	 101.609466 	 109.075271
7:27:44.004 PM 10/14/2022 	 3.997544 	 297.647000 	 44.546000 	 -78.890042 	 4.015672 	 297.647000 	 44.546000 	 -78.890042 	 101.606190 	 109.074914
7:27:49.503 PM 10/14/2022 	 4.002420 	 297.647000 	 44.546000 	 -80.791772 	 4.013891 	 297.647000 	 44.546000 	 -80.791772 	 101.603867 	 109.074616
7:27:55.004 PM 10/14/2022 	 3.991459 	 297.647000 	 44.546000 	 -79.879218 	 4.012581 	 297.647000 	 44.546000 	 -79.879218 	 101.601306 	 109.074616
7:28:00.504 PM 10/14/2022 	 3.995773 	 297.647000 	 44.546000 	 -79.717597 	 4.017461 	 297.647000 	 44.546000 	 -79.717597 	 101.598031 	 109.074914
7:28:06.003 PM 10/14/2022 	 3.987718 	 297.647000 	 44.546000 	 -79.474563 	 4.023191 	 297.647000 	 44.546000 	 -79.474563 	 101.595470 	 109.074497
7:28:11.504 PM 10/14/2022 	 3.988372 	 297.647000 	 44.546000 	 -79.298413 	 4.017022 	 297.647000 	 44.546000 	 -79.298413 	 101.592789 	 109.073901
7:28:17.003 PM 10/14/2022 	 3.988308 	 297.647000 	 44.546000 	 -80.362132 	 4.013635 	 297.647000 	 44.546000 	 -80.362132 	 101.590288 	 109.073782
7:28:22.503 PM 10/14/2022 	 3.992613 	 297.647000 	 44.546000 	 -78.854273 	 4.008295 	 297.647000 	 44.546000 	 -78.854273 	 101.587786 	 109.074318
7:28:28.004 PM 10/14/2022 	 3.994757 	 297.647000 	 44.546000 	 -78.747897 	 4.020485 	 297.647000 	 44.546000 	 -78.747897 	 101.584689 	 109.073901
7:28:33.504 PM 10/14/2022 	 3.989926 	 297.647000 	 44.546000 	 -80.305307 	 4.014153 	 297.647000 	 44.546000 	 -80.305307 	 101.581175 	 109.073901
7:28:39.003 PM 10/14/2022 	 3.995502 	 297.647000 	 44.546000 	 -79.701109 	 4.021012 	 297.647000 	 44.546000 	 -79.701109 	 101.579091 	 109.073961
7:28:44.253 PM 10/14/2022 	 3.998493 	 297.647000 	 44.546000 	 -79.914710 	 4.020584 	 297.647000 	 44.546000 	 -79.914710 	 101.576351 	 109.074259
